2024-03-03T12:04:03.076984 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235949.097,V,,,,,0.00,0.00,050180,,,N*51
2024-03-03T12:04:03.112033 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:03.952335 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235950.098,,,,,0,0,,,M,,M,,*5F
2024-03-03T12:04:04.017971 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:04.051991 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:04.083417 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235950.098,V,,,,,0.00,0.00,050180,,,N*56
2024-03-03T12:04:04.118016 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:04.958134 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235951.098,,,,,0,0,,,M,,M,,*5E
2024-03-03T12:04:04.993064 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:05.024119 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:05.058481 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235951.098,V,,,,,0.00,0.00,050180,,,N*57
2024-03-03T12:04:05.124428 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:05.966104 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235952.098,,,,,0,0,,,M,,M,,*5D
2024-03-03T12:04:05.999485 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:06.034029 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:06.068410 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSV,1,1,00*79
2024-03-03T12:04:06.100006 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSV,1,1,00*65
2024-03-03T12:04:06.100044 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235952.098,V,,,,,0.00,0.00,050180,,,N*54
2024-03-03T12:04:06.168416 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:06.200013 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK705,AXN_5.1.6_3333_18041700,0005,1616D,1.0*6F
2024-03-03T12:04:06.980076 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235953.098,,,,,0,0,,,M,,M,,*5C
2024-03-03T12:04:07.014432 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:07.049014 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:07.079977 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235953.098,V,,,,,0.00,0.00,050180,,,N*55
2024-03-03T12:04:07.115095 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:07.955195 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235954.098,,,,,0,0,,,M,,M,,*5B
2024-03-03T12:04:08.021014 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:08.055022 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:08.055087 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235954.098,V,,,,,0.00,0.00,050180,,,N*52
2024-03-03T12:04:08.121085 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:08.961509 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235955.098,,,,,0,0,,,M,,M,,*5A
2024-03-03T12:04:08.996068 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:09.030226 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:09.061458 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235955.098,V,,,,,0.00,0.00,050180,,,N*53
2024-03-03T12:04:09.130404 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:09.971128 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235956.098,,,,,0,0,,,M,,M,,*59
2024-03-03T12:04:10.002053 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:10.036461 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:10.071011 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235956.098,V,,,,,0.00,0.00,050180,,,N*50
2024-03-03T12:04:10.137018 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:10.978506 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235957.098,,,,,0,0,,,M,,M,,*58
2024-03-03T12:04:11.011054 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:11.045035 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:11.079432 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSV,1,1,00*79
2024-03-03T12:04:11.079473 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSV,1,1,00*65
2024-03-03T12:04:11.111009 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235957.098,V,,,,,0.00,0.00,050180,,,N*51
2024-03-03T12:04:11.145439 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:11.211005 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK705,AXN_5.1.6_3333_18041700,0005,1616D,1.0*6F
2024-03-03T12:04:11.958600 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235958.097,,,,,0,0,,,M,,M,,*58
2024-03-03T12:04:11.993057 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:12.027048 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:12.058464 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235958.097,V,,,,,0.00,0.00,050180,,,N*51
2024-03-03T12:04:12.127436 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:12.968555 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235959.097,,,,,0,0,,,M,,M,,*59
2024-03-03T12:04:13.000062 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:13.034451 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:13.069018 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235959.097,V,,,,,0.00,0.00,050180,,,N*50
2024-03-03T12:04:13.134980 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:13.974143 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000000.097,,,,,0,0,,,M,,M,,*58
2024-03-03T12:04:14.008489 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:14.039455 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:14.074033 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000000.097,V,,,,,0.00,0.00,060180,,,N*52
2024-03-03T12:04:14.108464 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:14.980147 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000001.097,,,,,0,0,,,M,,M,,*59
2024-03-03T12:04:15.014479 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:15.049108 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:15.080443 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000001.097,V,,,,,0.00,0.00,060180,,,N*53
2024-03-03T12:04:15.115070 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:15.956633 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000002.097,,,,,0,0,,,M,,M,,*5A
2024-03-03T12:04:16.023422 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:16.058084 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:16.058133 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSV,1,1,00*79
2024-03-03T12:04:16.089152 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSV,1,1,00*65
2024-03-03T12:04:16.124044 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000002.097,V,,,,,0.00,0.00,060180,,,N*50
2024-03-03T12:04:16.158022 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:16.189563 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK705,AXN_5.1.6_3333_18041700,0005,1616D,1.0*6F
2024-03-03T12:04:16.970569 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000003.097,,,,,0,0,,,M,,M,,*5B
2024-03-03T12:04:17.005051 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:17.036475 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:17.071018 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000003.097,V,,,,,0.00,0.00,060180,,,N*51
2024-03-03T12:04:17.136504 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:17.978120 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000004.097,,,,,0,0,,,M,,M,,*5C
2024-03-03T12:04:18.012609 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:18.047128 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:18.078497 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000004.097,V,,,,,0.00,0.00,060180,,,N*56
2024-03-03T12:04:18.113058 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:18.952760 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000005.097,,,,,0,0,,,M,,M,,*5D
2024-03-03T12:04:19.018078 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:19.052120 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:19.086519 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000005.097,V,,,,,0.00,0.00,060180,,,N*57
2024-03-03T12:04:19.118068 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:19.958639 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000006.097,,,,,0,0,,,M,,M,,*5E
2024-03-03T12:04:19.993220 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:20.027134 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:20.058549 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000006.097,V,,,,,0.00,0.00,060180,,,N*54
2024-03-03T12:04:20.127544 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:20.969171 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000007.097,,,,,0,0,,,M,,M,,*5F
2024-03-03T12:04:21.000504 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:21.036129 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:21.067497 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSV,1,1,00*79
2024-03-03T12:04:21.102044 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSV,1,1,00*65
2024-03-03T12:04:21.102092 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000007.097,V,,,,,0.00,0.00,060180,,,N*55
2024-03-03T12:04:21.167454 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:21.202091 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK705,AXN_5.1.6_3333_18041700,0005,1616D,1.0*6F
2024-03-03T12:04:21.983535 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000008.097,,,,,0,0,,,M,,M,,*50
2024-03-03T12:04:22.015035 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:22.049125 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:22.084023 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000008.097,V,,,,,0.00,0.00,060180,,,N*5A
2024-03-03T12:04:22.115066 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:22.955649 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000009.097,,,,,0,0,,,M,,M,,*51
2024-03-03T12:04:23.024064 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:23.024136 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:23.055506 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000009.097,V,,,,,0.00,0.00,060180,,,N*5B
2024-03-03T12:04:23.124476 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:23.964558 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000010.097,,,,,0,0,,,M,,M,,*59
2024-03-03T12:04:23.996083 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:24.030482 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:24.065059 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000010.097,V,,,,,0.00,0.00,060180,,,N*53
2024-03-03T12:04:24.130449 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:24.971149 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000011.097,,,,,0,0,,,M,,M,,*58
2024-03-03T12:04:25.005181 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:25.036483 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:25.071087 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000011.097,V,,,,,0.00,0.00,060180,,,N*52
2024-03-03T12:04:25.137053 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:25.978550 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000012.097,,,,,0,0,,,M,,M,,*5B
2024-03-03T12:04:26.013100 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:26.046400 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:26.081091 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSV,1,1,00*79
2024-03-03T12:04:26.081129 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSV,1,1,00*65
2024-03-03T12:04:26.112037 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000012.097,V,,,,,0.00,0.00,060180,,,N*51
2024-03-03T12:04:26.146505 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T12:04:26.212514 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK705,AXN_5.1.6_3333_18041700,0005,1616D,1.0*6F
2024-03-03T12:04:26.961622 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000013.097,,,,,0,0,,,M,,M,,*5A
2024-03-03T12:04:26.992517 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T12:04:27.027079 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T12:04:27.061502 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,000013.097,V,,,,,0.00,0.00,060180,,,N*50
2024-03-03T12:04:27.127508 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
