2024-03-03T11:30:02.470687 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,000001.097,,,,,0,0,,,M,,M2024-03-03T11:30:03.207156 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$CDACK,34,0*79
2024-03-03T11:30:03.207245 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$CDACK,103*50
2024-03-03T11:30:03.207304 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$CDACK,105*56
2024-03-03T11:30:03.241748 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK011,MTKGPS*08
2024-03-03T11:30:03.989276 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK010,001*2E
2024-03-03T11:30:03.989336 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK011,MTKGPS*08
2024-03-03T11:30:04.020125 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$PMTK010,002*2D
2024-03-03T11:30:04.020166 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235943.098,,,,,0,0,,,M,,M,,*5D
2024-03-03T11:30:04.054733 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T11:30:04.089170 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T11:30:04.120166 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235943.098,V,,,,,0.00,0.00,050180,,,N*54
2024-03-03T11:30:04.189135 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T11:30:05.026213 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235944.097,,,,,0,0,,,M,,M,,*55
2024-03-03T11:30:05.060792 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T11:30:05.095159 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T11:30:05.126725 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235944.097,V,,,,,0.00,0.00,050180,,,N*5C
2024-03-03T11:30:05.195190 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T11:30:06.035873 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235945.097,,,,,0,0,,,M,,M,,*54
2024-03-03T11:30:06.067144 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T11:30:06.101804 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T11:30:06.135718 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235945.097,V,,,,,0.00,0.00,050180,,,N*5D
2024-03-03T11:30:06.167224 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T11:30:07.041253 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235946.097,,,,,0,0,,,M,,M,,*57
2024-03-03T11:30:07.075156 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T11:30:07.106790 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T11:30:07.141171 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNRMC,235946.097,V,,,,,0.00,0.00,050180,,,N*5E
2024-03-03T11:30:07.175779 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNVTG,0.00,T,,M,0.00,N,0.00,K,N*2C
2024-03-03T11:30:08.018941 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GNGGA,235947.097,,,,,0,0,,,M,,M,,*56
2024-03-03T11:30:08.083231 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024-03-03T11:30:08.117801 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GLGSA,A,1,,,,,,,,,,,,,,,*02
2024-03-03T11:30:08.117861 ,AXN_5.1.6_3333_18041700,0005,FW786786,SW156523,$GPGSV,1,1,00*79
